feature	fefifo_8001_2_49__shotgun	fefifo_8001_6_2__shotgun	fefifo_8001_7_23__shotgun	fefifo_8002_1_59__shotgun	fefifo_8002_2_58__shotgun	fefifo_8002_6_111__shotgun	fefifo_8002_7_17__shotgun	fefifo_8003_1_54__shotgun	fefifo_8003_2_55__shotgun	fefifo_8003_6_102__shotgun	fefifo_8003_7_109__shotgun	fefifo_8004_1_63__shotgun	fefifo_8004_2_64__shotgun	fefifo_8004_6_13__shotgun	fefifo_8004_7_154__shotgun	fefifo_8006_1_72__shotgun	fefifo_8006_2_77__shotgun	fefifo_8006_6_6__shotgun	fefifo_8006_7_164__shotgun	fefifo_8007_2_68__shotgun	fefifo_8007_6_11__shotgun	fefifo_8008_1_85__shotgun	fefifo_8008_2_76__shotgun	fefifo_8008_6_22__shotgun	fefifo_8008_7_153__shotgun	fefifo_8009_1_93__shotgun	fefifo_8009_2_81__shotgun	fefifo_8009_6_159__shotgun	fefifo_8009_7_201__shotgun	fefifo_8010_1_87__shotgun	fefifo_8010_2_89__shotgun	fefifo_8010_6_151__shotgun	fefifo_8010_7_152__shotgun	fefifo_8011_1_33__shotgun	fefifo_8011_2_104__shotgun	fefifo_8011_7_216__shotgun	fefifo_8013_1_91__shotgun	fefifo_8013_2_125__shotgun	fefifo_8014_2_34__shotgun	fefifo_8014_6_123__shotgun	fefifo_8014_7_145__shotgun	fefifo_8016_1_43__shotgun	fefifo_8016_2_41__shotgun	fefifo_8016_6_146__shotgun	fefifo_8016_7_292__shotgun	fefifo_8017_1_15__shotgun	fefifo_8017_2_16__shotgun	fefifo_8017_6_289__shotgun	fefifo_8017_7_205__shotgun	fefifo_8018_1_3__shotgun	fefifo_8018_6_290__shotgun	fefifo_8018_7_219__shotgun	fefifo_8020_1_82__shotgun	fefifo_8020_2_83__shotgun	fefifo_8020_7_193__shotgun	fefifo_8021_1_26__shotgun	fefifo_8021_2_21__shotgun	fefifo_8021_6_285__shotgun	fefifo_8021_7_288__shotgun	fefifo_8022_1_42__shotgun	fefifo_8022_2_5__shotgun	fefifo_8022_6_208__shotgun	fefifo_8022_7_254__shotgun	fefifo_8023_2_30__shotgun	fefifo_8023_6_183__shotgun	fefifo_8023_7_291__shotgun	fefifo_8024_1_99__shotgun	fefifo_8024_2_131__shotgun	fefifo_8024_6_248__shotgun	fefifo_8024_7__shotgun	fefifo_8025_1_27__shotgun	fefifo_8025_2_20__shotgun	fefifo_8025_6_213__shotgun	fefifo_8025_7_220__shotgun	fefifo_8026_2_60__shotgun	fefifo_8026_6_276__shotgun	fefifo_8026_7_255__shotgun	fefifo_8027_1_18__shotgun	fefifo_8027_2_1__shotgun	fefifo_8027_6_283__shotgun	fefifo_8027_7_218__shotgun	fefifo_8028_1_25__shotgun	fefifo_8028_7_199__shotgun	fefifo_8029_1_97__shotgun	fefifo_8029_2_98__shotgun	fefifo_8029_6_194__shotgun	fefifo_8029_7_195__shotgun	fefifo_8030_1_121__shotgun	fefifo_8030_2_124__shotgun	fefifo_8030_6_251__shotgun	fefifo_8030_7__shotgun	fefifo_8031_6_272__shotgun	fefifo_8031_7_258__shotgun	fefifo_8032_1_29__shotgun	fefifo_8032_2_28__shotgun	fefifo_8032_6_271__shotgun	fefifo_8032_7_209__shotgun	fefifo_8033_1_4__shotgun	fefifo_8033_2_14__shotgun	fefifo_8033_6_256__shotgun	fefifo_8033_7_178__shotgun	fefifo_8034_1_114__shotgun	fefifo_8034_2_232__shotgun	fefifo_8034_6_198__shotgun	fefifo_8034_7_181__shotgun	fefifo_8035_1_168__shotgun	fefifo_8035_2_257__shotgun	fefifo_8036_1_169__shotgun	fefifo_8036_2_170__shotgun	fefifo_8036_7_321__shotgun	fefifo_8037_1_119__shotgun	fefifo_8037_2_228__shotgun	fefifo_8037_6_243__shotgun	fefifo_8037_7_303__shotgun	fefifo_8038_1_116__shotgun	fefifo_8038_2_224__shotgun	fefifo_8038_6_249__shotgun	fefifo_8038_7_305__shotgun	fefifo_8039_1_226__shotgun	fefifo_8039_2_166__shotgun	fefifo_8039_6_235__shotgun	fefifo_8039_7_329__shotgun	fefifo_8041_1_207__shotgun	fefifo_8041_2_211__shotgun	fefifo_8041_6_320__shotgun	fefifo_8041_7_317__shotgun
ko:K12988	5.82788	10.7183	198.14123	66.99051	23.50372	11.0953	4.62922	0.71348	2.67749	4.56625	2.70546	8.04551	9.51099	3.89028	17.99441	0.46683	2.17071	NA	9.75355	220.02472	105.92388	123.31778	29.01447	41.98535	74.47647	21.34502	27.52846	55.11749	21.11944	0.93597	0.86446	0.44499	NA	45.54487	177.56991	165.86306	5.65906	211.97019	230.81224	639.30858	245.79559	3.4818	5.34065	11.00896	50.72768	0.86427	0.84609	0.84868	3.09455	5.08233	0.4495	5.81788	NA	0.4799	0.7071	38.15389	56.96572	18.98479	10.49572	37.0028	44.54574	47.9718	74.30572	47.1628	20.37741	10.97074	389.22741	70.06684	3.03031	6.91901	33.0078	18.96553	31.64361	15.74701	3.84291	20.59491	4.65091	NA	NA	1.55847	6.8239	34.77144	235.72066	667.94095	72.34025	9.54706	717.37079	0.98249	4.20877	3.6644	2.36042	34.1187	43.17443	4.28499	6.64472	78.33639	1.59008	4.05372	4.09497	13.98733	1.5368	11.35216	33.32271	37.04361	71.21835	71.76518	56.27215	421.70081	162.4787	50.81006	2.65305	NA	NA	NA	0.24815	NA	6.88706	2.18677	18.22506	80.7194	3.06141	15.08719	29.48293	116.25027	6.68652	42.12476
ko:K12989	NA	NA	12.16277	31.279	18.79096	63.02784	26.3293	0.91224	1.46006	6.13953	4.14133	8.12588	11.18187	11.82536	60.45991	NA	NA	2.11611	2.32718	39.62484	64.30631	NA	NA	NA	NA	3.41065	7.10556	8.64161	3.74424	1.48715	5.03284	15.54933	8.24643	NA	NA	NA	1.53958	3.7944	2.90447	36.54813	12.60974	1.93655	NA	0.98249	7.89053	24.9626	2.01781	0.7384	1.69042	3.57757	0.41873	1.25068	40.89422	46.66141	111.87919	3.37872	0.87445	3.56771	1.80855	30.57187	24.5575	11.97448	21.58491	4.36628	11.31531	NA	269.82512	482.15647	1.15556	23.02194	4.01902	7.89481	2.49081	1.04774	NA	NA	NA	NA	NA	NA	NA	14.30797	9.04386	NA	NA	NA	NA	4.1492	1.77558	0.96548	9.46826	19.9691	33.20815	NA	5.78479	0.97057	0.91177	204.05504	41.83672	43.49521	43.38244	20.24429	22.49221	44.26003	44.69129	6.15835	16.73901	1.52933	NA	NA	2.48442	2.08037	NA	2.32906	4.29132	1.08048	NA	1.09301	6.80238	20.62079	1.83389	0.36817	10.65639	4.88602	2.34365	14.21468
ko:K12990	261.05813	68.7527	887.2267	333.261	100.10634	615.52114	117.09023	188.54968	405.58109	565.24139	214.3243	60.86904	270.82264	144.47022	379.03924	403.33123	166.03521	346.21422	886.95094	536.60636	727.4095	1433.69347	114.01439	1056.31954	971.7158	296.20036	270.3579	545.32187	281.86517	823.44598	1031.46522	628.82612	1019.77164	518.30475	868.92344	794.84566	817.64447	811.68367	541.40877	1874.55131	1733.70256	302.99627	198.39797	173.03471	1406.73015	1198.68063	288.21914	479.83368	1822.90929	211.76133	177.63094	361.87725	286.42369	274.72924	3391.52776	1578.23144	805.61355	474.395	583.36653	906.46131	631.54627	322.76673	386.24785	194.41426	145.06811	69.8558	28.04044	58.01766	2.36508	189.186	713.25679	402.80251	646.44883	841.01447	187.6431	212.92081	337.99706	18.47304	32.80866	39.69229	40.2761	579.38705	1962.36428	203.92457	720.68647	1013.5567	471.41921	400.88031	538.40501	173.23872	558.58318	191.11384	183.43053	360.59962	616.29705	442.24224	71.61432	597.74058	569.01465	790.49258	582.06253	190.02899	241.54459	1072.51656	1029.70775	606.2002	363.27087	1488.09493	347.16384	222.70889	237.7315	390.10245	75.41329	554.8115	109.8717	460.33596	269.91901	393.58212	694.33616	1366.45588	320.40267	481.19544	166.05402	139.71959	63.53378	303.45323
ko:K12991	8.63359	6.50145	40.77635	58.73308	4.96572	14.0706	NA	12.43973	28.20115	35.22852	11.33451	1.24709	9.48315	8.05418	24.07492	2.31403	NA	2.3761	3.68531	11.59863	NA	15.26233	0.92831	NA	7.68614	1.21513	3.59362	3.6556	NA	1.15382	NA	1.17003	NA	2.90415	41.42314	22.84598	1.43333	NA	76.39369	126.78309	76.27618	NA	NA	NA	30.43872	21.34619	NA	NA	NA	8.71135	1.60794	7.47075	5.7313	2.71226	3.28276	24.749	11.45752	12.09455	11.80677	1.49004	5.02949	0.9343	9.27065	22.16748	11.80182	0.90756	NA	NA	NA	NA	9.06528	12.21282	6.18253	9.68388	0.92473	8.28701	11.20401	0.42303	3.17019	2.67855	4.60224	3.73587	9.59978	5.11627	20.02347	11.42474	8.77802	9.0128	18.2152	6.12488	29.25179	11.55107	24.05563	1.75724	3.10931	0.9012	1.79473	9.73343	2.75038	12.87864	3.21032	2.39984	NA	NA	NA	23.54151	17.48339	17.46179	1.28299	2.65203	8.42221	16.20086	0.25473	0.26124	0.93565	0.52766	2.34877	4.45448	6.43272	2.38503	1.19519	NA	1.24605	9.39052	NA	4.74147
ko:K12992	1394.06244	733.10486	6993.74524	1044.71359	585.29264	2652.64717	737.04457	397.27857	1277.77351	2237.88663	780.46111	362.57165	702.41447	344.0796	3282.69026	922.10805	358.21444	1075.24126	1553.42512	918.76242	434.83977	865.9209	108.3273	329.74114	651.57497	1836.14462	1419.06014	2746.40748	1566.17719	768.77729	746.89957	350.176	727.11408	576.74315	3607.87431	1008.08556	792.53071	999.09577	1108.59534	1318.57451	2159.59473	1122.85603	1323.38157	314.32443	3155.915	3196.19714	444.87598	809.85333	1908.50881	244.12143	324.88506	660.77685	785.47792	737.3973	2088.76182	1909.45616	567.56881	621.09001	469.1275	285.48152	934.18959	594.39984	688.64944	803.52603	604.97441	281.7599	1106.65341	2024.69219	85.2566	278.48269	2204.32283	224.78954	511.92055	540.79699	735.37709	1128.54365	1036.37089	228.28618	206.3507	303.91105	1417.75251	1951.07931	1926.1147	1575.64918	2066.89454	2182.8892	1576.22686	389.56993	745.49199	312.78752	819.04828	562.16877	851.72628	1524.32441	1745.86274	750.24452	216.68081	760.12064	574.1154	1213.14249	1380.89894	420.29431	656.33321	1552.78629	1959.4568	755.2465	553.47972	1445.17042	558.24605	731.5478	739.78673	630.17064	267.51913	1845.71624	344.83158	1013.24693	983.12612	1174.24913	2146.69833	2288.95784	535.44726	741.89307	794.77911	483.82097	205.95261	1181.68423
ko:K12993	NA	0.41638	17.41257	0.46635	0.32791	1.53377	0.31705	2.72421	56.05527	6.19051	12.46172	12.17718	3.0969	7.66943	43.61118	4.48628	0.32651	3.93719	4.82841	NA	NA	NA	0.24274	NA	4.35379	0.9488	8.86321	2.18319	6.21484	0.424	2.98677	0.28664	0.72174	NA	NA	NA	0.28475	NA	67.44392	271.10719	203.53144	8.01501	2.1981	1.38429	2.37708	6.85426	NA	3.17238	5.84738	0.76186	NA	4.42771	53.3035	42.59499	108.22245	NA	NA	NA	NA	8.57534	4.13223	22.02653	13.05033	82.76387	23.35321	24.80086	NA	NA	NA	NA	NA	NA	2.664	2.17641	6.07513	4.61951	18.38397	0.14998	0.71579	1.4227	12.47972	9.28275	NA	0.14957	0.76084	NA	0.29377	0.92089	NA	1.60374	2.0413	15.35779	11.19664	NA	NA	NA	NA	0.4302	0.94158	2.32022	3.69189	9.86265	5.58662	43.76318	42.03949	2.46659	3.47812	0.16493	NA	0.62338	3.45447	7.13775	0.3641	5.77058	9.85833	7.37574	42.33158	13.15681	NA	5.96743	NA	NA	NA	NA	NA	NA
ko:K12994	60.34655	10.51242	233.79615	180.33187	38.71826	39.44305	22.11328	52.70513	1094.39839	1954.99553	2349.60895	3.40615	4.84419	36.92686	45.42799	NA	NA	2.70226	25.76115	1.98171	2.53105	3.5369	NA	0.76913	6.04907	0.38267	4.5776	5.67906	3.06709	95.23474	195.26261	140.33942	116.36364	0.73809	NA	8.17642	NA	0.74211	NA	3.51978	2.09738	29.33367	27.09676	29.96592	56.57811	0.34141	0.35877	NA	0.73469	3.30196	NA	1.55003	0.37957	1.57274	0.77351	1.52667	1.90007	0.73373	0.35586	0.2854	5.20676	4.82702	7.78169	10.43693	11.35111	10.64352	5.93434	2.83241	NA	4.96364	85.02713	49.12786	48.52246	44.21888	188.55934	824.66654	45.47633	NA	NA	NA	NA	NA	NA	2.02985	3.18814	1.80471	6.62082	1.61853	1.12644	1.18211	0.54026	106.51155	126.50473	235.45148	82.33535	41.05584	15.55473	1.31435	4.39156	2.92834	NA	3.68708	11.49146	24.24464	22.09484	68.26825	48.90236	16.1481	78.94358	NA	1.47071	2.18918	NA	7.09478	20.96166	106.41106	100.08488	46.64584	78.27441	234.10458	103.69811	41.37087	13.84158	25.20635	5.8121	9.90153
ko:K12995	228.94079	185.56769	3032.99491	378.36806	104.72508	896.07425	224.43044	245.62942	574.38538	671.18373	316.21825	444.90228	493.64303	370.3233	1679.39086	883.19475	456.19772	482.52758	1623.50944	291.34502	449.8487	840.35807	116.69741	213.16509	647.78481	333.64043	355.79786	762.75951	251.2958	259.75501	373.9172	395.08189	732.93007	588.82543	1055.06727	598.46184	284.8851	299.32445	601.19134	1734.92536	889.21196	115.48493	303.24808	221.5326	420.32305	717.29685	119.82301	253.54048	965.94778	152.18381	167.34203	360.61026	294.84783	263.30732	749.48493	663.5662	381.09421	272.22832	300.55723	227.26324	380.86994	307.19796	565.90827	454.21616	347.85258	218.35723	130.25449	341.42846	9.37899	23.54187	161.76121	84.50516	162.25043	197.04644	890.20423	1055.19546	1172.21203	549.19124	144.69564	1207.23485	1982.23947	807.11534	1327.07518	912.77044	1071.33605	777.05583	950.46104	669.0057	765.67578	256.23215	635.19097	593.4172	827.72805	2543.55193	2704.14677	2307.15616	902.1796	315.89434	189.4535	361.35715	269.2233	77.91096	183.57876	265.96379	242.9879	278.19124	277.08759	587.39541	255.70158	284.35466	513.24248	293.12772	124.82009	1027.48538	612.64011	277.04737	646.55052	910.58436	347.17298	899.74638	135.74354	430.57523	1201.78894	816.32945	770.62062	1427.19045
ko:K12996	471.45037	201.9502	2440.02141	332.09322	215.73366	607.01079	186.16981	234.95852	509.67645	866.42694	186.52078	168.21934	488.82436	218.48661	1638.54802	592.68237	259.18733	578.3389	913.32503	266.56327	147.36228	1072.00571	114.32793	164.60748	452.91247	824.66645	746.06458	1345.63038	812.8138	172.15479	223.11419	157.21706	231.13001	225.2288	809.16693	245.6992	233.95512	243.91222	712.99033	584.89268	1580.06241	225.90473	389.96541	154.20426	960.08099	1014.50214	280.22727	276.87021	621.72702	140.70442	174.4484	465.93957	173.864	140.53953	781.87021	396.71136	94.38497	245.14978	106.96383	81.38357	337.28772	284.86168	291.02271	234.59051	252.44428	161.68983	29.72538	465.3017	28.68489	60.50277	3118.421	327.96241	326.72102	384.87985	316.5972	246.16077	489.97274	53.50205	21.93491	103.47988	285.94468	358.63336	370.44564	515.9979	704.7015	611.85549	498.37249	282.35867	358.57057	201.82619	603.86438	198.86674	336.26576	261.51116	264.26535	170.3532	67.21585	135.20606	131.4794	322.76487	417.17452	192.34484	160.75573	498.05429	460.00044	400.24898	322.54756	473.60348	168.05297	173.50258	356.91636	377.40056	92.87669	793.9708	193.06246	402.09439	476.28217	612.10335	1349.7608	1465.13597	250.83856	397.41819	245.93848	107.70961	57.21279	421.30167
ko:K12997	524.03412	267.60816	3198.65255	896.50508	344.72849	1385.06071	270.6646	173.77493	562.24786	500.35146	202.26333	238.74914	241.13633	124.99618	1396.48652	598.45908	241.25387	547.54092	784.88416	565.46812	310.78281	613.51804	79.41382	215.13413	574.13935	803.06399	669.97572	1678.14069	749.09309	322.42701	460.80436	176.33253	387.7706	302.48574	1444.09706	571.21377	137.08549	115.71512	442.10296	1246.58885	913.60378	556.55958	487.40119	451.03935	2405.48157	1426.77884	358.41042	408.91338	1482.27855	143.00336	153.51024	281.72496	102.00422	109.99549	377.86583	475.70489	127.4154	232.48973	187.10095	88.20922	211.98543	163.50905	264.0787	275.02529	255.64453	139.0293	534.57118	430.83567	24.97442	21.77693	910.37472	238.48134	350.97787	441.76831	293.9287	543.91109	1587.36983	86.45684	48.81905	180.69771	1032.90057	1000.74604	737.53913	516.47591	676.232	483.94795	548.5104	511.83592	670.8551	234.76741	648.64938	388.90278	602.48767	370.62685	167.16897	172.87163	72.86038	566.91054	239.39018	360.56079	454.08844	259.68149	375.13583	1044.60782	770.22492	396.60732	409.1431	739.63039	190.47255	243.87744	130.80216	154.60471	78.37774	546.50804	394.96607	642.13501	812.10306	791.66475	385.41534	630.3243	93.2455	124.16042	169.72719	162.18322	73.2135	438.47727
ko:K12998	29.48932	1.38881	83.62987	3.66577	1.64041	58.42934	2.67289	11.57829	58.76763	31.90427	5.15016	2.92837	6.98226	10.68431	88.73693	64.42383	10.26594	21.52996	64.76599	45.62943	81.09139	140.30357	NA	7.85039	0.30423	2.6832	5.358	10.37378	1.10171	56.60397	99.25073	145.93163	268.14051	3.85522	16.54799	6.45241	0.93967	NA	71.1803	63.95456	73.20811	0.85234	3.54967	30.67017	32.59948	8.29888	0.34526	0.79173	4.50734	11.32983	2.89544	3.4256	24.00256	18.60273	34.73549	3.79398	1.86569	1.85673	0.09591	4.46725	16.44933	22.27199	16.59033	0.43631	1.33202	0.17716	3.19033	5.00155	NA	1.03064	22.28382	3.21957	9.20666	10.25754	19.22383	59.72302	113.63733	0.63125	NA	NA	NA	9.49455	2.79738	39.5038	13.43846	77.80227	41.81771	33.83223	71.90169	33.33778	142.55346	4.98927	19.88509	4.11505	10.21084	2.05647	1.99076	10.27698	2.77196	27.05063	9.32138	7.4276	36.37448	140.58458	160.37912	6.47869	9.3663	43.88608	0.53597	1.02104	12.29645	10.10636	16.83265	171.66277	53.94336	48.94132	78.38523	86.007	7.58616	17.97026	2.35063	1.86194	NA	1.31442	1.09459	NA
ko:K12999	170.57132	64.7911	630.49438	128.03549	55.24037	287.62507	101.09976	61.51112	153.93561	355.55977	82.72887	144.08813	606.41435	102.79482	724.15844	250.22971	113.90833	377.49405	439.71288	57.22831	78.31974	286.78117	21.7413	55.43941	109.85906	155.33119	131.41549	336.24208	200.91696	75.74087	114.44047	51.28906	144.96345	54.28831	165.71437	107.41549	99.47821	163.03662	198.37822	215.07492	462.41714	124.29076	120.26176	141.93307	565.39113	257.50064	23.94257	65.87867	172.53112	67.83997	157.26462	184.78028	55.98879	69.09081	161.88023	248.07438	70.84538	101.40465	48.8853	46.12468	406.91955	159.90659	195.62757	71.94662	87.24241	33.77548	83.23314	160.13169	7.11037	10.85647	193.05549	24.44356	49.2525	33.5664	84.98473	53.50998	189.82198	12.59865	12.48285	12.49932	63.7855	226.58708	216.09954	225.04706	204.2973	240.49518	222.21878	92.55404	179.61493	81.65096	193.92496	153.10234	277.83567	74.15289	80.83719	44.89139	18.73473	121.45653	293.06198	373.15233	592.11983	100.09924	70.28463	246.96982	188.66895	238.16113	254.33102	447.08011	84.64605	85.73054	74.34267	58.01776	35.79921	194.70594	79.12733	106.29334	150.40204	150.03072	254.94472	538.61149	49.16505	103.6007	57.1302	44.84107	20.98527	89.05271
ko:K13000	NA	NA	7.92677	NA	NA	NA	NA	NA	1.19238	NA	NA	47.79026	5.00248	5.50219	53.46718	NA	NA	NA	NA	1.04618	NA	NA	NA	NA	NA	NA	NA	NA	1.05023	NA	NA	NA	NA	NA	NA	NA	NA	1.11935	1.83604	5.22086	0.89615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.90993	3.30447	0.90278	1.10992	NA	NA	1.93204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.22589	NA	NA	3.96082	1.00028	2.0027	0.72838	NA	0.4284	1.5838	1.34705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.12414	NA	NA	NA	NA	1.5602	0.43065	NA
ko:K13001	28.58519	6.34271	76.11603	NA	NA	0.38368	NA	NA	0.01186	1.21555	0.05635	43.28661	37.59227	16.36218	66.87399	NA	NA	NA	28.95711	1.98171	1.6551	221.58405	35.78291	129.12507	136.12617	0.38267	6.99651	1.98562	4.29611	95.23474	195.26261	140.33942	115.99518	NA	NA	NA	233.51245	24.36517	NA	NA	NA	6.66786	18.59414	64.69772	6.39357	1.4449	0.35877	4.66775	5.90402	NA	NA	NA	17.14127	4.6512	21.85864	120.07112	141.3912	19.38198	81.64522	0.2854	1.94994	2.58026	4.49143	28.44933	22.68381	27.6188	16.81576	51.53543	3.51233	11.56674	NA	3.20448	3.67768	3.5966	NA	NA	0.38972	NA	NA	NA	NA	52.84785	656.79836	2.41429	7.36895	2.41482	3.95176	NA	NA	0.0971	0.54026	4.31446	7.83247	NA	NA	NA	0.35665	2.45421	0.4132	NA	1.26369	NA	1.51477	1.14549	0.79384	85.61006	69.85854	18.36156	NA	1.63283	117.18165	54.31329	27.64998	166.63988	NA	0.79394	1.45792	NA	1.18839	3.53689	0.39387	2.73478	1737.79221	908.3542	594.6272	2841.93592
ko:K13002	599.15828	141.84736	955.43617	592.11116	124.30264	600.43234	212.08724	371.70345	960.13928	871.62806	548.42983	226.7092	178.84317	119.56112	655.74927	470.66585	386.35877	246.02368	633.8061	363.11461	675.9898	638.25455	72.69062	444.4092	352.74568	643.30394	630.55996	1261.10999	568.1146	359.19687	600.4446	389.25852	526.15503	435.17468	855.26944	844.02238	349.25446	416.89965	364.4891	1173.45945	567.35932	231.75741	211.50885	586.22885	534.14	1046.50025	359.89844	367.1676	1561.69009	180.33031	40.63692	210.75207	1131.37438	492.48551	2129.35923	668.16709	608.05153	241.19094	891.47664	639.76647	567.62489	342.30592	554.12004	400.0911	227.0045	149.75779	352.92174	665.96859	18.99697	48.76008	669.90988	280.78457	301.35674	314.8007	397.84533	1254.51706	1666.60853	359.92211	195.40029	643.27021	2445.4886	315.59563	2014.9238	1217.26648	1105.14299	952.68106	1129.8666	907.98369	911.19871	434.25554	968.713	403.85692	350.79542	1015.45501	2045.03631	1876.35317	807.74234	392.78155	302.56078	502.80908	145.14988	569.6361	729.38521	2012.57125	1720.09722	286.04641	440.55631	1338.89669	591.35125	354.66979	532.10884	208.30576	118.44623	1290.68094	253.57285	182.61421	281.51863	480.71804	305.92237	1271.73757	104.34597	657.23141	793.87782	524.66235	225.44871	1602.23128
ko:K13003	NA	NA	NA	NA	NA	NA	NA	2.90094	0.71543	5.0456	NA	NA	NA	NA	NA	1.77531	NA	1.86139	7.24946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.49722	NA	4.9312	5.8273	10.86605	35.37514	27.49365	NA	NA	NA	NA	2.81196	NA	NA	NA	NA	NA	0.42909	NA	0.82489	NA	0.7973	12.94275	5.24244	3.86655	NA	1.18063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55646	0.39589	1.55681	NA	9.23028	6.86945	8.96471	12.85992	NA	NA	9.9477	12.411	5.41401	1.56493	26.24202	2.17748	4.72292	4.07522	NA	NA	NA	NA	2.57279	18.30194	0.74149	0.6914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.02975	0.72721	NA
ko:K13004	122.93625	190.2198	1464.39123	2147.42492	462.91813	2450.40373	863.42671	591.37549	756.43163	1483.22316	489.52336	682.69662	817.01977	779.52972	2075.76412	214.98267	96.41829	227.12063	461.02403	377.61614	509.43939	1663.81986	399.88059	1084.18283	1929.75504	2003.22693	2498.51296	6574.25754	3182.13922	214.32903	220.66487	191.37713	359.08368	1302.58719	3222.82037	2742.81932	1131.23722	623.65614	787.66692	2588.35647	1841.55818	616.38531	581.21589	1446.46974	1078.23174	3437.71128	613.97987	819.3712	3999.24733	114.22438	73.12284	170.60664	1172.29822	1255.71369	4137.47258	1044.00435	713.72396	402.31005	638.21029	462.62634	503.564	220.85596	331.37248	406.87055	321.06533	122.99286	37.90489	150.21746	5.25744	34.66726	1992.83463	1166.75512	1834.0047	2062.12013	514.94031	951.00734	1078.87168	391.91453	136.06875	687.19079	3011.63638	1996.81779	8342.83776	465.03906	368.2931	775.97765	488.69812	1973.66899	1951.04218	747.84499	2549.71601	1158.07819	1377.58087	127.14665	174.96476	108.68786	44.20025	835.7591	488.98071	774.5598	622.33807	139.20737	201.51031	642.97791	470.56583	1095.09682	1413.24867	3902.36348	1683.69773	2324.20859	252.14456	418.57401	70.74025	495.67299	1257.83742	850.67553	1384.79147	1848.14808	2264.34443	4640.91173	822.30232	2048.63492	1499.2765	1284.47341	959.99752	2401.64035
ko:K13005	30.86748	53.75267	987.47073	201.36189	187.78527	271.24483	176.85106	44.13451	89.19468	135.87581	50.16568	96.75339	79.57732	51.18964	475.95277	94.2318	24.78528	72.29607	132.3105	301.02556	430.19202	58.97891	15.90987	49.93089	29.52096	91.11409	205.31192	351.44162	310.19898	113.36179	104.1731	41.78346	170.07533	143.80705	440.72021	119.13402	41.59961	7.01255	133.96501	70.20153	305.73459	53.62165	95.13263	81.44691	132.91632	202.17992	120.62275	81.02307	720.41444	6.05623	2.64075	4.90278	118.63832	27.26381	125.19376	41.06362	17.20085	57.79393	31.2856	24.05754	189.00778	33.58752	23.26474	41.86353	28.1115	16.27947	275.96897	857.92172	12.94824	38.51816	129.91126	15.29996	26.6365	30.10663	37.67817	41.31935	42.2035	3.03237	1.81379	20.64437	74.91056	139.42853	155.44052	128.81296	96.4029	115.64231	82.6194	55.02228	67.11506	29.71475	150.04229	10.37343	20.00664	35.48644	6.31615	30.21918	10.13617	458.15595	146.7807	207.60461	317.88628	18.99908	81.37219	177.35508	99.80792	40.56914	81.17592	32.61777	15.26678	74.69958	12.31032	13.09841	3.56602	226.10801	8.03466	14.34232	19.65858	26.31726	274.32421	394.7632	138.62596	109.50594	68.89524	37.07264	15.32723	411.24969
ko:K13006	7.7832	1.14999	37.08877	23.49447	3.89193	15.5834	5.84815	23.14316	38.73678	42.79917	38.23332	1.35199	NA	1.22879	30.5499	1.94492	1.70015	4.22181	14.0956	24.31701	16.81739	17.58917	2.56803	4.60781	6.8339	5.96583	1.38452	3.07826	3.4197	3.77024	4.34667	1.91159	7.39776	3.8156	22.29728	10.46927	7.86074	5.812	13.71062	20.15198	28.90393	0.66557	2.15784	2.39408	8.03786	0.72491	3.64132	NA	1.8642	11.27441	3.34987	1.72548	1.66985	1.666	6.41479	2.64671	0.65881	1.99438	1.66425	13.65024	10.48355	4.40893	NA	1.10763	4.49685	0.10686	22.81254	7.27973	NA	11.59758	19.55709	9.25422	4.73775	25.59654	2.47329	19.05844	49.02979	0.6637	5.06221	57.5379	3.49476	21.11441	10.52038	2.64744	0.81518	0.68122	8.5361	13.97679	6.56688	1.55467	16.19908	37.33438	21.5955	0.47121	NA	NA	NA	2.05705	10.0014	10.56331	1.40972	0.96213	NA	NA	NA	42.67975	35.43562	22.62527	5.95878	6.91112	2.21481	11.2975	0.35447	1.56459	13.46034	34.18429	35.24194	20.76717	NA	5.36426	NA	0.06131	2.10728	7.05296	1.98189	15.29136
